SYMB,MM/DD/YY,NAV
IBMAY2001,1/1/2023,323.2
IBJUN2001,1/1/2023,320.68
IBJUL2001,1/1/2023,318.20
IBAUG2001,1/1/2023,314.96
IBSEP2001,1/1/2023,311.72
IBOCT2001,1/1/2023,308.52
IBNOV2001,1/1/2023,256
IBDEC2001,1/1/2023,254.20
IBJAN2000,1/1/2023,382.64
IBFEB2000,1/1/2023,378.60
IBMAR2000,1/1/2023,374.60
IBAPR2000,1/1/2023,370.64
IBMAY2000,1/1/2023,392.72
IBJUN2000,1/1/2023,389.48
IBJUL2000,1/1/2023,386.28
IBAUG2000,1/1/2023,382.12
IBSEP2000,1/1/2023,378.04
IBOCT2000,1/1/2023,373.96
IBNOV2000,1/1/2023,362.76
IBDEC2000,1/1/2023,359.84
IBJAN1999,1/1/2023,393.96
IBFEB1999,1/1/2023,389.80
IBMAR1999,1/1/2023,385.72
IBAPR1999,1/1/2023,381.64
IBMAY1999,1/1/2023,390.32
IBJUN1999,1/1/2023,387.2
IBJUL1999,1/1/2023,384.08
IBAUG1999,1/1/2023,380.08
IBSEP1999,1/1/2023,376.08
IBOCT1999,1/1/2023,372.12
IBNOV1999,1/1/2023,388.92
IBDEC1999,1/1/2023,385.76
IBSEP1998,1/1/2023,403.16
IBOCT1998,1/1/2023,398.88
IBNOV1998,1/1/2023,400.36
IBDEC1998,1/1/2023,397.16
IBJAN2023,2/1/2023,100
IBFEB2023,2/1/2023,100
IBJAN2022,2/1/2023,106.84
IBFEB2022,2/1/2023,106.04
IBMAR2022,2/1/2023,100
IBAPR2022,2/1/2023,100
IBMAY2022,2/1/2023,100
IBJUN2022,2/1/2023,100
IBJUL2022,2/1/2023,100
IBAUG2022,2/1/2023,100
IBSEP2022,2/1/2023,100
IBOCT2022,2/1/2023,100
IBNOV2022,2/1/2023,100
IBDEC2022,2/1/2023,100
IBJAN2021,2/1/2023,109.68
IBFEB2021,2/1/2023,108.8
IBMAR2021,2/1/2023,107.96
IBAPR2021,2/1/2023,107.12
IBMAY2021,2/1/2023,110.48
IBJUN2021,2/1/2023,109.6
IBJUL2021,2/1/2023,108.76
IBAUG2021,2/1/2023,107.92
IBSEP2021,2/1/2023,107.08
IBOCT2021,2/1/2023,106.24
IBNOV2021,2/1/2023,108.56
IBDEC2021,2/1/2023,107.68
IBJAN2020,2/1/2023,112
IBFEB2020,2/1/2023,111.12
IBMAR2020,2/1/2023,110.24
IBAPR2020,2/1/2023,109.36
IBMAY2020,2/1/2023,111.96
IBJUN2020,2/1/2023,111.12
IBJUL2020,2/1/2023,110.24
IBAUG2020,2/1/2023,109.36
IBSEP2020,2/1/2023,108.52
IBOCT2020,2/1/2023,107.68
IBNOV2020,2/1/2023,111.40
IBDEC2020,2/1/2023,110.52
IBJAN2019,2/1/2023,115.56
IBFEB2019,2/1/2023,114.60
IBMAR2019,2/1/2023,113.64
IBAPR2019,2/1/2023,112.72
IBMAY2019,2/1/2023,115.92
IBJUN2019,2/1/2023,114.96
IBJUL2019,2/1/2023,114.0
IBAUG2019,2/1/2023,113.08
IBSEP2019,2/1/2023,112.16
IBOCT2019,2/1/2023,111.24
IBNOV2019,2/1/2023,113.80
IBDEC2019,2/1/2023,112.92
IBJAN2018,2/1/2023,119.12
IBFEB2018,2/1/2023,118.48
IBMAR2018,2/1/2023,114.8
IBAPR2018,2/1/2023,113.88
IBMAY2018,2/1/2023,118.12
IBJUN2018,2/1/2023,117.16
IBJUL2018,2/1/2023,116.20
IBAUG2018,2/1/2023,115.28
IBSEP2018,2/1/2023,114.36
IBOCT2018,2/1/2023,113.44
IBNOV2018,2/1/2023,117.48
IBDEC2018,2/1/2023,116.52
IBJAN2017,2/1/2023,121.44
IBFEB2017,2/1/2023,120.8
IBMAR2017,2/1/2023,119.84
IBAPR2017,2/1/2023,118.92
IBMAY2017,2/1/2023,121.04
IBJUN2017,2/1/2023,120.4
IBJUL2017,2/1/2023,119.76
IBAUG2017,2/1/2023,119.12
IBSEP2017,2/1/2023,118.16
IBOCT2017,2/1/2023,117.24
IBNOV2017,2/1/2023,120.4
IBDEC2017,2/1/2023,119.76
IBJAN2016,2/1/2023,123.24
IBFEB2016,2/1/2023,122.56
IBMAR2016,2/1/2023,121.6
IBAPR2016,2/1/2023,120.64
IBMAY2016,2/1/2023,123.6
IBJUN2016,2/1/2023,122.92
IBJUL2016,2/1/2023,122.24
IBAUG2016,2/1/2023,121.6
IBSEP2016,2/1/2023,120.64
IBOCT2016,2/1/2023,119.68
IBNOV2016,2/1/2023,122.76
IBDEC2016,2/1/2023,122.08
IBJAN2015,2/1/2023,123.32
IBFEB2015,2/1/2023,122.68
IBMAR2015,2/1/2023,121.72
IBAPR2015,2/1/2023,120.76
IBMAY2015,2/1/2023,123.76
IBJUN2015,2/1/2023,123.12
IBJUL2015,2/1/2023,122.44
IBAUG2015,2/1/2023,121.80
IBSEP2015,2/1/2023,120.84
IBOCT2015,2/1/2023,119.88
IBNOV2015,2/1/2023,124.56
IBDEC2015,2/1/2023,123.88
IBJAN2014,2/1/2023,127.32
IBFEB2014,2/1/2023,126.64
IBMAR2014,2/1/2023,125.64
IBAPR2014,2/1/2023,124.64
IBMAY2014,2/1/2023,126.84
IBJUN2014,2/1/2023,126.16
IBJUL2014,2/1/2023,125.48
IBAUG2014,2/1/2023,124.8
IBSEP2014,2/1/2023,123.80
IBOCT2014,2/1/2023,122.84
IBNOV2014,2/1/2023,124.64
IBDEC2014,2/1/2023,124
IBJAN2013,2/1/2023,127.04
IBFEB2013,2/1/2023,126.36
IBMAR2013,2/1/2023,125.36
IBAPR2013,2/1/2023,124.4
IBMAY2013,2/1/2023,127.36
IBJUN2013,2/1/2023,126.68
IBJUL2013,2/1/2023,126.04
IBAUG2013,2/1/2023,125.36
IBSEP2013,2/1/2023,124.36
IBOCT2013,2/1/2023,123.40
IBNOV2013,2/1/2023,128.76
IBDEC2013,2/1/2023,128.04
IBJAN2012,2/1/2023,130.4
IBFEB2012,2/1/2023,129.72
IBMAR2012,2/1/2023,128.72
IBAPR2012,2/1/2023,127.68
IBMAY2012,2/1/2023,129.84
IBJUN2012,2/1/2023,129.16
IBJUL2012,2/1/2023,128.48
IBAUG2012,2/1/2023,127.80
IBSEP2012,2/1/2023,126.8
IBOCT2012,2/1/2023,125.80
IBNOV2012,2/1/2023,128.4
IBDEC2012,2/1/2023,127.72
IBJAN2011,2/1/2023,133.92
IBFEB2011,2/1/2023,133.2
IBMAR2011,2/1/2023,132.16
IBAPR2011,2/1/2023,131.12
IBMAY2011,2/1/2023,134.88
IBJUN2011,2/1/2023,134.16
IBJUL2011,2/1/2023,133.48
IBAUG2011,2/1/2023,132.76
IBSEP2011,2/1/2023,131.72
IBOCT2011,2/1/2023,130.72
IBNOV2011,2/1/2023,131.80
IBDEC2011,2/1/2023,131.12
IBJAN2010,2/1/2023,142.16
IBFEB2010,2/1/2023,141.36
IBMAR2010,2/1/2023,140.24
IBAPR2010,2/1/2023,139.12
IBMAY2010,2/1/2023,139.80
IBJUN2010,2/1/2023,139.04
IBJUL2010,2/1/2023,138.28
IBAUG2010,2/1/2023,137.52
IBSEP2010,2/1/2023,136.44
IBOCT2010,2/1/2023,135.36
IBNOV2010,2/1/2023,135.36
IBDEC2010,2/1/2023,134.64
IBJAN2009,2/1/2023,153.84
IBFEB2009,2/1/2023,152.92
IBMAR2009,2/1/2023,151.64
IBAPR2009,2/1/2023,150.36
IBMAY2009,2/1/2023,140.36
IBJUN2009,2/1/2023,139.6
IBJUL2009,2/1/2023,138.88
IBAUG2009,2/1/2023,138.12
IBSEP2009,2/1/2023,137.04
IBOCT2009,2/1/2023,135.96
IBNOV2009,2/1/2023,143.72
IBDEC2009,2/1/2023,142.96
IBJAN2008,2/1/2023,172.72
IBFEB2008,2/1/2023,171.64
IBMAR2008,2/1/2023,170.16
IBAPR2008,2/1/2023,168.64
IBMAY2008,2/1/2023,145.36
IBJUN2008,2/1/2023,144.60
IBJUL2008,2/1/2023,143.84
IBAUG2008,2/1/2023,143.08
IBSEP2008,2/1/2023,141.96
IBOCT2008,2/1/2023,140.88
IBNOV2008,2/1/2023,155.64
IBDEC2008,2/1/2023,154.72
IBJAN2007,2/1/2023,185.36
IBFEB2007,2/1/2023,184.16
IBMAR2007,2/1/2023,182.52
IBAPR2007,2/1/2023,180.88
IBMAY2007,2/1/2023,180.76
IBJUN2007,2/1/2023,179.6
IBJUL2007,2/1/2023,178.44
IBAUG2007,2/1/2023,177.32
IBSEP2007,2/1/2023,175.72
IBOCT2007,2/1/2023,174.16
IBNOV2007,2/1/2023,174.92
IBDEC2007,2/1/2023,173.84
IBJAN2006,2/1/2023,182.12
IBFEB2006,2/1/2023,181.00
IBMAR2006,2/1/2023,179.44
IBAPR2006,2/1/2023,177.88
IBMAY2006,2/1/2023,189.72
IBJUN2006,2/1/2023,188.52
IBJUL2006,2/1/2023,187.28
IBAUG2006,2/1/2023,186.08
IBSEP2006,2/1/2023,184.44
IBOCT2006,2/1/2023,182.76
IBNOV2006,2/1/2023,187.76
IBDEC2006,2/1/2023,186.56
IBJAN2005,2/1/2023,189.64
IBFEB2005,2/1/2023,188.48
IBMAR2005,2/1/2023,186.84
IBAPR2005,2/1/2023,185.24
IBMAY2005,2/1/2023,195.00
IBJUN2005,2/1/2023,193.80
IBJUL2005,2/1/2023,192.56
IBAUG2005,2/1/2023,191.36
IBSEP2005,2/1/2023,189.68
IBOCT2005,2/1/2023,188
IBNOV2005,2/1/2023,184.36
IBDEC2005,2/1/2023,183.24
IBJAN2004,2/1/2023,198.36
IBFEB2004,2/1/2023,197.12
IBMAR2004,2/1/2023,195.40
IBAPR2004,2/1/2023,193.68
IBMAY2004,2/1/2023,195.52
IBJUN2004,2/1/2023,194.32
IBJUL2004,2/1/2023,193.16
IBAUG2004,2/1/2023,191.96
IBSEP2004,2/1/2023,190.32
IBOCT2004,2/1/2023,188.68
IBNOV2004,2/1/2023,192
IBDEC2004,2/1/2023,190.8
IBJAN2003,2/1/2023,227.32
IBFEB2003,2/1/2023,225.80
IBMAR2003,2/1/2023,223.72
IBAPR2003,2/1/2023,221.68
IBMAY2003,2/1/2023,205.84
IBJUN2003,2/1/2023,204.56
IBJUL2003,2/1/2023,203.32
IBAUG2003,2/1/2023,202.04
IBSEP2003,2/1/2023,200.28
IBOCT2003,2/1/2023,198.56
IBNOV2003,2/1/2023,200.84
IBDEC2003,2/1/2023,199.6
IBJAN2002,2/1/2023,254.20
IBFEB2002,2/1/2023,252.44
IBMAR2002,2/1/2023,250.08
IBAPR2002,2/1/2023,247.72
IBMAY2002,2/1/2023,252.20
IBJUN2002,2/1/2023,250.48
IBJUL2002,2/1/2023,248.72
IBAUG2002,2/1/2023,247.00
IBSEP2002,2/1/2023,244.64
IBOCT2002,2/1/2023,242.36
IBNOV2002,2/1/2023,230.36
IBDEC2002,2/1/2023,228.8
IBJAN2001,2/1/2023,359.84
IBFEB2001,2/1/2023,356.92
IBMAR2001,2/1/2023,353.12
IBAPR2001,2/1/2023,349.40
IBMAY2001,2/1/2023,325.72
IBJUN2001,2/1/2023,323.2
IBJUL2001,2/1/2023,320.68
IBAUG2001,2/1/2023,318.20
IBSEP2001,2/1/2023,314.96
IBOCT2001,2/1/2023,311.72
IBNOV2001,2/1/2023,257.76
IBDEC2001,2/1/2023,256
IBJAN2000,2/1/2023,385.76
IBFEB2000,2/1/2023,382.64
IBMAR2000,2/1/2023,378.60
IBAPR2000,2/1/2023,374.60
IBMAY2000,2/1/2023,396
IBJUN2000,2/1/2023,392.72
IBJUL2000,2/1/2023,389.48
IBAUG2000,2/1/2023,386.28
IBSEP2000,2/1/2023,382.12
IBOCT2000,2/1/2023,378.04
IBNOV2000,2/1/2023,365.72
IBDEC2000,2/1/2023,362.76
IBJAN1999,2/1/2023,397.16
IBFEB1999,2/1/2023,393.96
IBMAR1999,2/1/2023,389.80
IBAPR1999,2/1/2023,385.72
IBMAY1999,2/1/2023,393.48
IBJUN1999,2/1/2023,390.32
IBJUL1999,2/1/2023,387.2
IBAUG1999,2/1/2023,384.08
IBSEP1999,2/1/2023,380.08
IBOCT1999,2/1/2023,376.08
IBNOV1999,2/1/2023,392.08
IBDEC1999,2/1/2023,388.92
IBSEP1998,2/1/2023,407.48
IBOCT1998,2/1/2023,403.16
IBNOV1998,2/1/2023,403.6
IBDEC1998,2/1/2023,400.36
IBJAN2023,3/1/2023,100
IBFEB2023,3/1/2023,100
IBMAR2023,3/1/2023,100
IBJAN2022,3/1/2023,107.68
IBFEB2022,3/1/2023,106.84
IBMAR2022,3/1/2023,106.04
IBAPR2022,3/1/2023,100
IBMAY2022,3/1/2023,100
IBJUN2022,3/1/2023,100
IBJUL2022,3/1/2023,100
IBAUG2022,3/1/2023,100
IBSEP2022,3/1/2023,100
IBOCT2022,3/1/2023,100
IBNOV2022,3/1/2023,100
IBDEC2022,3/1/2023,100
IBJAN2021,3/1/2023,110.52
IBFEB2021,3/1/2023,109.68
IBMAR2021,3/1/2023,108.8
IBAPR2021,3/1/2023,107.96
IBMAY2021,3/1/2023,111.08
IBJUN2021,3/1/2023,110.48
IBJUL2021,3/1/2023,109.6
IBAUG2021,3/1/2023,108.76
IBSEP2021,3/1/2023,107.92
IBOCT2021,3/1/2023,107.08
IBNOV2021,3/1/2023,109.12
IBDEC2021,3/1/2023,108.56
IBJAN2020,3/1/2023,112.92
IBFEB2020,3/1/2023,112
IBMAR2020,3/1/2023,111.12
IBAPR2020,3/1/2023,110.24
IBMAY2020,3/1/2023,112.56
IBJUN2020,3/1/2023,111.96
IBJUL2020,3/1/2023,111.12
IBAUG2020,3/1/2023,110.24
IBSEP2020,3/1/2023,109.36
IBOCT2020,3/1/2023,108.52
IBNOV2020,3/1/2023,112
IBDEC2020,3/1/2023,111.40
IBJAN2019,3/1/2023,116.52
IBFEB2019,3/1/2023,115.56
IBMAR2019,3/1/2023,114.60
IBAPR2019,3/1/2023,113.64
IBMAY2019,3/1/2023,116.60
IBJUN2019,3/1/2023,115.92
IBJUL2019,3/1/2023,114.96
IBAUG2019,3/1/2023,114.0
IBSEP2019,3/1/2023,113.08
IBOCT2019,3/1/2023,112.16
IBNOV2019,3/1/2023,114.44
IBDEC2019,3/1/2023,113.80
IBJAN2018,3/1/2023,119.76
IBFEB2018,3/1/2023,119.12
IBMAR2018,3/1/2023,118.48
IBAPR2018,3/1/2023,114.8
IBMAY2018,3/1/2023,118.76
IBJUN2018,3/1/2023,118.12
IBJUL2018,3/1/2023,117.16
IBAUG2018,3/1/2023,116.20
IBSEP2018,3/1/2023,115.28
IBOCT2018,3/1/2023,114.36
IBNOV2018,3/1/2023,118.16
IBDEC2018,3/1/2023,117.48
IBJAN2017,3/1/2023,122.08
IBFEB2017,3/1/2023,121.44
IBMAR2017,3/1/2023,120.8
IBAPR2017,3/1/2023,119.84
IBMAY2017,3/1/2023,121.68
IBJUN2017,3/1/2023,121.04
IBJUL2017,3/1/2023,120.4
IBAUG2017,3/1/2023,119.76
IBSEP2017,3/1/2023,119.12
IBOCT2017,3/1/2023,118.16
IBNOV2017,3/1/2023,121.08
IBDEC2017,3/1/2023,120.4
IBJAN2016,3/1/2023,123.88
IBFEB2016,3/1/2023,123.24
IBMAR2016,3/1/2023,122.56
IBAPR2016,3/1/2023,121.6
IBMAY2016,3/1/2023,124.24
IBJUN2016,3/1/2023,123.6
IBJUL2016,3/1/2023,122.92
IBAUG2016,3/1/2023,122.24
IBSEP2016,3/1/2023,121.6
IBOCT2016,3/1/2023,120.64
IBNOV2016,3/1/2023,123.40
IBDEC2016,3/1/2023,122.76
IBJAN2015,3/1/2023,124
IBFEB2015,3/1/2023,123.32
IBMAR2015,3/1/2023,122.68
IBAPR2015,3/1/2023,121.72
IBMAY2015,3/1/2023,124.4
IBJUN2015,3/1/2023,123.76
IBJUL2015,3/1/2023,123.12
IBAUG2015,3/1/2023,122.44
IBSEP2015,3/1/2023,121.80
IBOCT2015,3/1/2023,120.84
IBNOV2015,3/1/2023,125.24
IBDEC2015,3/1/2023,124.56
IBJAN2014,3/1/2023,128.04
IBFEB2014,3/1/2023,127.32
IBMAR2014,3/1/2023,126.64
IBAPR2014,3/1/2023,125.64
IBMAY2014,3/1/2023,127.52
IBJUN2014,3/1/2023,126.84
IBJUL2014,3/1/2023,126.16
IBAUG2014,3/1/2023,125.48
IBSEP2014,3/1/2023,124.8
IBOCT2014,3/1/2023,123.80
IBNOV2014,3/1/2023,125.32
IBDEC2014,3/1/2023,124.64
IBJAN2013,3/1/2023,127.72
IBFEB2013,3/1/2023,127.04
IBMAR2013,3/1/2023,126.36
IBAPR2013,3/1/2023,125.36
IBMAY2013,3/1/2023,128.04
IBJUN2013,3/1/2023,127.36
IBJUL2013,3/1/2023,126.68
IBAUG2013,3/1/2023,126.04
IBSEP2013,3/1/2023,125.36
IBOCT2013,3/1/2023,124.36
IBNOV2013,3/1/2023,129.44
IBDEC2013,3/1/2023,128.76
IBJAN2012,3/1/2023,131.12
IBFEB2012,3/1/2023,130.4
IBMAR2012,3/1/2023,129.72
IBAPR2012,3/1/2023,128.72
IBMAY2012,3/1/2023,130.56
IBJUN2012,3/1/2023,129.84
IBJUL2012,3/1/2023,129.16
IBAUG2012,3/1/2023,128.48
IBSEP2012,3/1/2023,127.80
IBOCT2012,3/1/2023,126.8
IBNOV2012,3/1/2023,129.08
IBDEC2012,3/1/2023,128.4
IBJAN2011,3/1/2023,134.64
IBFEB2011,3/1/2023,133.92
IBMAR2011,3/1/2023,133.2
IBAPR2011,3/1/2023,132.16
IBMAY2011,3/1/2023,135.6
IBJUN2011,3/1/2023,134.88
IBJUL2011,3/1/2023,134.16
IBAUG2011,3/1/2023,133.48
IBSEP2011,3/1/2023,132.76
IBOCT2011,3/1/2023,131.72
IBNOV2011,3/1/2023,132.52
IBDEC2011,3/1/2023,131.80
IBJAN2010,3/1/2023,142.96
IBFEB2010,3/1/2023,142.16
IBMAR2010,3/1/2023,141.36
IBAPR2010,3/1/2023,140.24
IBMAY2010,3/1/2023,140.56
IBJUN2010,3/1/2023,139.80
IBJUL2010,3/1/2023,139.04
IBAUG2010,3/1/2023,138.28
IBSEP2010,3/1/2023,137.52
IBOCT2010,3/1/2023,136.44
IBNOV2010,3/1/2023,136.08
IBDEC2010,3/1/2023,135.36
IBJAN2009,3/1/2023,154.72
IBFEB2009,3/1/2023,153.84
IBMAR2009,3/1/2023,152.92
IBAPR2009,3/1/2023,151.64
IBMAY2009,3/1/2023,141.12
IBJUN2009,3/1/2023,140.36
IBJUL2009,3/1/2023,139.6
IBAUG2009,3/1/2023,138.88
IBSEP2009,3/1/2023,138.12
IBOCT2009,3/1/2023,137.04
IBNOV2009,3/1/2023,144.56
IBDEC2009,3/1/2023,143.72
IBJAN2008,3/1/2023,173.84
IBFEB2008,3/1/2023,172.72
IBMAR2008,3/1/2023,171.64
IBAPR2008,3/1/2023,170.16
IBMAY2008,3/1/2023,146.16
IBJUN2008,3/1/2023,145.36
IBJUL2008,3/1/2023,144.60
IBAUG2008,3/1/2023,143.84
IBSEP2008,3/1/2023,143.08
IBOCT2008,3/1/2023,141.96
IBNOV2008,3/1/2023,156.56
IBDEC2008,3/1/2023,155.64
IBJAN2007,3/1/2023,186.56
IBFEB2007,3/1/2023,185.36
IBMAR2007,3/1/2023,184.16
IBAPR2007,3/1/2023,182.52
IBMAY2007,3/1/2023,181.92
IBJUN2007,3/1/2023,180.76
IBJUL2007,3/1/2023,179.6
IBAUG2007,3/1/2023,178.44
IBSEP2007,3/1/2023,177.32
IBOCT2007,3/1/2023,175.72
IBNOV2007,3/1/2023,176.04
IBDEC2007,3/1/2023,174.92
IBJAN2006,3/1/2023,183.24
IBFEB2006,3/1/2023,182.12
IBMAR2006,3/1/2023,181.00
IBAPR2006,3/1/2023,179.44
IBMAY2006,3/1/2023,190.96
IBJUN2006,3/1/2023,189.72
IBJUL2006,3/1/2023,188.52
IBAUG2006,3/1/2023,187.28
IBSEP2006,3/1/2023,186.08
IBOCT2006,3/1/2023,184.44
IBNOV2006,3/1/2023,189.00
IBDEC2006,3/1/2023,187.76
IBJAN2005,3/1/2023,190.8
IBFEB2005,3/1/2023,189.64
IBMAR2005,3/1/2023,188.48
IBAPR2005,3/1/2023,186.84
IBMAY2005,3/1/2023,196.24
IBJUN2005,3/1/2023,195.00
IBJUL2005,3/1/2023,193.80
IBAUG2005,3/1/2023,192.56
IBSEP2005,3/1/2023,191.36
IBOCT2005,3/1/2023,189.68
IBNOV2005,3/1/2023,185.52
IBDEC2005,3/1/2023,184.36
IBJAN2004,3/1/2023,199.6
IBFEB2004,3/1/2023,198.36
IBMAR2004,3/1/2023,197.12
IBAPR2004,3/1/2023,195.40
IBMAY2004,3/1/2023,196.72
IBJUN2004,3/1/2023,195.52
IBJUL2004,3/1/2023,194.32
IBAUG2004,3/1/2023,193.16
IBSEP2004,3/1/2023,191.96
IBOCT2004,3/1/2023,190.32
IBNOV2004,3/1/2023,193.16
IBDEC2004,3/1/2023,192
IBJAN2003,3/1/2023,228.8
IBFEB2003,3/1/2023,227.32
IBMAR2003,3/1/2023,225.80
IBAPR2003,3/1/2023,223.72
IBMAY2003,3/1/2023,207.12
IBJUN2003,3/1/2023,205.84
IBJUL2003,3/1/2023,204.56
IBAUG2003,3/1/2023,203.32
IBSEP2003,3/1/2023,202.04
IBOCT2003,3/1/2023,200.28
IBNOV2003,3/1/2023,202.08
IBDEC2003,3/1/2023,200.84
IBJAN2002,3/1/2023,256
IBFEB2002,3/1/2023,254.20
IBMAR2002,3/1/2023,252.44
IBAPR2002,3/1/2023,250.08
IBMAY2002,3/1/2023,254.0
IBJUN2002,3/1/2023,252.20
IBJUL2002,3/1/2023,250.48
IBAUG2002,3/1/2023,248.72
IBSEP2002,3/1/2023,247.00
IBOCT2002,3/1/2023,244.64
IBNOV2002,3/1/2023,231.88
IBDEC2002,3/1/2023,230.36
IBJAN2001,3/1/2023,362.76
IBFEB2001,3/1/2023,359.84
IBMAR2001,3/1/2023,356.92
IBAPR2001,3/1/2023,353.12
IBMAY2001,3/1/2023,328.28
IBJUN2001,3/1/2023,325.72
IBJUL2001,3/1/2023,323.2
IBAUG2001,3/1/2023,320.68
IBSEP2001,3/1/2023,318.20
IBOCT2001,3/1/2023,314.96
IBNOV2001,3/1/2023,259.56
IBDEC2001,3/1/2023,257.76
IBJAN2000,3/1/2023,388.92
IBFEB2000,3/1/2023,385.76
IBMAR2000,3/1/2023,382.64
IBAPR2000,3/1/2023,378.60
IBMAY2000,3/1/2023,399.32
IBJUN2000,3/1/2023,396
IBJUL2000,3/1/2023,392.72
IBAUG2000,3/1/2023,389.48
IBSEP2000,3/1/2023,386.28
IBOCT2000,3/1/2023,382.12
IBNOV2000,3/1/2023,368.72
IBDEC2000,3/1/2023,365.72
IBJAN1999,3/1/2023,400.36
IBFEB1999,3/1/2023,397.16
IBMAR1999,3/1/2023,393.96
IBAPR1999,3/1/2023,389.80
IBMAY1999,3/1/2023,396.64
IBJUN1999,3/1/2023,393.48
IBJUL1999,3/1/2023,390.32
IBAUG1999,3/1/2023,387.2
IBSEP1999,3/1/2023,384.08
IBOCT1999,3/1/2023,380.08
IBNOV1999,3/1/2023,395.28
IBDEC1999,3/1/2023,392.08
IBSEP1998,3/1/2023,411.84
IBOCT1998,3/1/2023,407.48
IBNOV1998,3/1/2023,406.84
IBDEC1998,3/1/2023,403.6
IBJAN2023,4/1/2023,100
IBFEB2023,4/1/2023,100
IBMAR2023,4/1/2023,100
IBAPR2023,4/1/2023,100
IBJAN2022,4/1/2023,108.56
IBFEB2022,4/1/2023,107.68
IBMAR2022,4/1/2023,106.84
IBAPR2022,4/1/2023,106.04
IBMAY2022,4/1/2023,100
IBJUN2022,4/1/2023,100
IBJUL2022,4/1/2023,100
IBAUG2022,4/1/2023,100
IBSEP2022,4/1/2023,100
IBOCT2022,4/1/2023,100
IBNOV2022,4/1/2023,100
IBDEC2022,4/1/2023,100
IBJAN2021,4/1/2023,111.40
IBFEB2021,4/1/2023,110.52
IBMAR2021,4/1/2023,109.68
IBAPR2021,4/1/2023,108.8
IBMAY2021,4/1/2023,111.68
IBJUN2021,4/1/2023,111.08
IBJUL2021,4/1/2023,110.48
IBAUG2021,4/1/2023,109.6
IBSEP2021,4/1/2023,108.76
IBOCT2021,4/1/2023,107.92
IBNOV2021,4/1/2023,109.72
IBDEC2021,4/1/2023,109.12
IBJAN2020,4/1/2023,113.80
IBFEB2020,4/1/2023,112.92
IBMAR2020,4/1/2023,112
IBAPR2020,4/1/2023,111.12
IBMAY2020,4/1/2023,113.16
IBJUN2020,4/1/2023,112.56
IBJUL2020,4/1/2023,111.96
IBAUG2020,4/1/2023,111.12
IBSEP2020,4/1/2023,110.24
IBOCT2020,4/1/2023,109.36
IBNOV2020,4/1/2023,112.60
IBDEC2020,4/1/2023,112
IBJAN2019,4/1/2023,117.48
IBFEB2019,4/1/2023,116.52
IBMAR2019,4/1/2023,115.56
IBAPR2019,4/1/2023,114.60
IBMAY2019,4/1/2023,117.24
IBJUN2019,4/1/2023,116.60
IBJUL2019,4/1/2023,115.92
IBAUG2019,4/1/2023,114.96
IBSEP2019,4/1/2023,114.0
IBOCT2019,4/1/2023,113.08
IBNOV2019,4/1/2023,115.04
IBDEC2019,4/1/2023,114.44
IBJAN2018,4/1/2023,120.4
IBFEB2018,4/1/2023,119.76
IBMAR2018,4/1/2023,119.12
IBAPR2018,4/1/2023,118.48
IBMAY2018,4/1/2023,119.44
IBJUN2018,4/1/2023,118.76
IBJUL2018,4/1/2023,118.12
IBAUG2018,4/1/2023,117.16
IBSEP2018,4/1/2023,116.20
IBOCT2018,4/1/2023,115.28
IBNOV2018,4/1/2023,118.84
IBDEC2018,4/1/2023,118.16
IBJAN2017,4/1/2023,122.76
IBFEB2017,4/1/2023,122.08
IBMAR2017,4/1/2023,121.44
IBAPR2017,4/1/2023,120.8
IBMAY2017,4/1/2023,122.32
IBJUN2017,4/1/2023,121.68
IBJUL2017,4/1/2023,121.04
IBAUG2017,4/1/2023,120.4
IBSEP2017,4/1/2023,119.76
IBOCT2017,4/1/2023,119.12
IBNOV2017,4/1/2023,121.72
IBDEC2017,4/1/2023,121.08
IBJAN2016,4/1/2023,124.56
IBFEB2016,4/1/2023,123.88
IBMAR2016,4/1/2023,123.24
IBAPR2016,4/1/2023,122.56
IBMAY2016,4/1/2023,124.92
IBJUN2016,4/1/2023,124.24
IBJUL2016,4/1/2023,123.6
IBAUG2016,4/1/2023,122.92
IBSEP2016,4/1/2023,122.24
IBOCT2016,4/1/2023,121.6
IBNOV2016,4/1/2023,124.04
IBDEC2016,4/1/2023,123.40
IBJAN2015,4/1/2023,124.64
IBFEB2015,4/1/2023,124
IBMAR2015,4/1/2023,123.32
IBAPR2015,4/1/2023,122.68
IBMAY2015,4/1/2023,125.08
IBJUN2015,4/1/2023,124.4
IBJUL2015,4/1/2023,123.76
IBAUG2015,4/1/2023,123.12
IBSEP2015,4/1/2023,122.44
IBOCT2015,4/1/2023,121.80
IBNOV2015,4/1/2023,125.92
IBDEC2015,4/1/2023,125.24
IBJAN2014,4/1/2023,128.76
IBFEB2014,4/1/2023,128.04
IBMAR2014,4/1/2023,127.32
IBAPR2014,4/1/2023,126.64
IBMAY2014,4/1/2023,128.20
IBJUN2014,4/1/2023,127.52
IBJUL2014,4/1/2023,126.84
IBAUG2014,4/1/2023,126.16
IBSEP2014,4/1/2023,125.48
IBOCT2014,4/1/2023,124.8
IBNOV2014,4/1/2023,126.0
IBDEC2014,4/1/2023,125.32
IBJAN2013,4/1/2023,128.4
IBFEB2013,4/1/2023,127.72
IBMAR2013,4/1/2023,127.04
IBAPR2013,4/1/2023,126.36
